GivenName,Surname
Grosvenor,Montminy
Gustave,Desilets
Sophie,Gregoire
Audrey,Laurent
Bevis,Brochu
Adélaïde,Gauthier
Eustache,Plourde
Baptiste,Chenard
Mariette,Ducharme
Amarante,L'Heureux
Toussaint,Artois
Dielle,LeBatelier
Chantal,Poirier
Orville,Angélil
Voleta,Mireault
Annot,Begin
Éléonore,Abril
Melville,Noël
Zoé,Jodoin
Sébastien,Boncoeur
Timothée,Racicot
Galatee,Lemieux
Pierrette,Bureau
Stéphanie,Phaneuf
Fusberta,Briard
Henriette,Quenneville
Aurore,Echeverri
Pauline,Dubé
Jean,Corbin
Noël,Lacharité
Nicolas,Aubin
Roger,Parent
Heloise,Duranseau
Clementine,Allaire
Calandre,Gaudreau
Jean,Course
Peppin,Franchet
Martine,Lagrange
Falerina,Grignon
Daisi,Caouette
Nicole,D'Aoust
Bellamy,Despins
Noémi,Baron
Ermengardi,Sabourin
Grégoire,Cousteau
Lundy,Saucier
Aymon,Saindon
Aubrey,Patel
Amélie,Tardif
Adèle,Bouchard
Valiant,Salmons
Parnella,Charpentier
Christiane,Huard
Sargent,Lépicier
Florence,Dostie
Stéphanie,Paiement
Christelle,Therrien
Archaimbau,Pichette
Blanchefle,Gregoire
Serge,Jardine
Corette,"Du Trieux"
Hamilton,Rancourt
Robinette,Brian
Slainie,Clavet
Emmanuelle,Paimboeuf
Harriette,Lebrun
Brie,Léveillé
Lotye,Brisette
Fleurette,Petrie
Eliot,Descoteaux
Isaac,Rochefort
Fifine,Moquin
Delmare,Fongemie
Ignace,Mercure
Nicolette,Théberge
Saber,Marcil
Martine,Desruisseaux
Isaac,Fortin
Odo,Bois
Thiery,Boucher
Langley,Chatigny
Arlette,Généreux
Benoît,Laux
Orva,Tétrault
Hugues,Giroux
Georges,Riel
Garland,Neufville
Nicolas,Lajoie
Maurice,Huard
Fifi,Barrière
Aimée,Mousseau
Charlot,Berger
Liane,Aupry
Ganelon,Cloutier
Caresse,Méthot
Édith,Giroux
Amélie,Girard
Charlotte,Bourque
Fortun,Marois
Manville,Beaudouin
Rachelle,Casgrain
Delphine,Laforest
Théophile,Baril
Rosamonde,Arsenault
William,Plaisance
Neville,Grondin
Ermengardi,Berthiaume
Laure,Jodoin
Thibaut,Laprise
Pénélope,Breton
Serge,Charlebois
Tilly,Denis
Blanchefle,Patry
Linette,Clavette
Odette,Lamour
Solaine,Plouffe
Didiane,Boutot
Constance,Forest
Marshall,Bazin
Garland,Simon
Philip,Houle
Denis,Pariseau
D'Arcy,Desnoyers
Aubrette,Chandonnet
Gérard,Faure
Hugh,Casgrain
Clarimunda,Brasseur
Gabriel,Rocheleau
France,Jodion
Jesper,Chrétien
Jacquenett,Michel
Hélène,Busque
Louis,Desnoyers
Élodie,Laboissonnière
Ferragus,Desjardins
Marguerite,Croteau
Dorothée,Marleau
Gaston,Morel
Babette,Sarrazin
Anaïs,Pariseau
Robinette,Paradis
Ogier,Giroux
Gabrielle,Bourgeois
Arianne,Langlais
Patrick,Saindon
Royce,Grignon
Anouk,Durepos
Burrell,Mailly
Nicolette,Hétu
Beltane,Lagueux
Fantina,Dennis
Maurelle,L'Hiver
Alita,St-Jean
Yves,L'Heureux
Ambra,Labelle
Leverett,Devoe
Afrodille,Marier
Timothée,Lacroix
Manville,Labelle
Falerina,Caron
Morgana,Cormier
Aimé,Leclerc
Orville,Labelle
Marthe,Bellemare
Martine,Grandpré
Algernon,Desaulniers
Noelle,Benjamin
Seymour,Émond
Martin,Beaudouin
Avenall,Cyr
Geoffrey,LaGrande
Langley,Courtemanche
Raina,Quirion
Xavierre,Royer
Ninette,Caya
Amitee,Adler
Burnell,Francoeur
Pryor,Desnoyers
Maryse,Henrichon
Fanchon,Henrichon
William,Allard
Hardouin,Savard
Nicolas,Frappier
Chappell,Chatigny
Guy,Aubin
Xavierre,Courcelle
Grégoire,Plaisance
Belisarda,Thériault
Maryse,Ayot
Louise,Bonsaint
Denis,Marseau
Zurie,Charlebois
Flordelis,Monrency
Jesper,Beauchesne
Anton,Courcelle
Montague,LaGarde
Laurent,Laux
Xarles,Savoie
Mayhew,Lespérance
Agrican,Sauvé
Adrienne,Bourassa
Maurice,Savoie
Alice,Simon
Parfait,Laderoute
France,Maheu
Fayette,Rodrigue
Charline,Jomphe
Lucille,Ricard
Charles,Jardine
Pierre,Beaulac
Audrey,Chauvet
Ferragus,Laframboise
Marjolaine,Lafrenière
Joanna,Girard
Leone,Laux
Aubert,Doiron
Nadine,Duperré
Dreux,Descoteaux
Alice,Guilmette
Fletcher,Faure
Merci,Gaillou
Halette,Courtois
Nouel,Martin
Agrican,Bédard
"La Roux",Masson
Tearlach,Roussel
Margaux,Artois
Maslin,Ruel
Audrey,Labonté
Audric,Galarneau
Vignette,Primeau
Roxanne,Bureau
Pinabel,Pelletier
Valentine,Course
Eglantine,Perreault
Ancelote,Duhamel
Roland,Rodrigue
Marveille,Dubeau
Louise,Deschamps
Aimée,Course
Fortun,Adler
Favor,Gagnon
Robert,Sylvain
Arnaud,Lagueux
Alacoque,Martin
Charlotte,Pitre
Dixie,Briard
Joy,Labossière
Emmanuelle,Caisse
Auguste,Jodoin
Karel,"De La Ronde"
Campbell,Mousseau
Georges,Chauvet
Didier,Champagne
Jacqueline,Mailly
Gay,Courcelle
Brier,Bédard
Burnell,Blondlot
Gano,Rousseau
Afrodille,Leclerc
Octave,Compagnon
Channing,Cressac
Peverell,Chnadonnet
Leala,Gauvin
Angelette,Laboissonnière
Amorette,Brunelle
Guillaume,Chartier
Agathe,Audet
Pierrette,Guilmette
Sébastien,Rossignol
Onfroi,Barrette
Joseph,Fouquet
Alexandre,Thibault
Mignonette,Laliberté
Latimer,Racicot
Guillaume,Quenneville
Talbot,Lavallée
Bevis,Michaud
Orlene,Godin
Madelene,Brunault
Didier,Mailloux
Anne,Cliche
Clementine,Fongemie
Louise,Collin
Francis,Bonsaint
Germain,Henrichon
Émile,Allain
Estelle,Laforest
Roch,Marcoux
Nanna,Lessard
Orville,Lebel
Loring,Barrière
Rémy,Goulet
Hélène,Dubois
Amber,Carignan
Amabella,Sevier
Orson,Gaulin
Joseph,Fecteau
Adélaïde,Brunault
Faye,Artois
Diane,Salmons
Xavierre,Lapresse
Fayme,Sylvain
Calandre,Parent
Mariette,Ruais
Edmee,Busson
Leverett,Chnadonnet
Mireille,Lécuyer
Édouard,Simon
Methena,Monty
Honoré,Rhéaume
Adrien,Ruest
Karel,Chevrette
Lucille,Grenier
Patricia,Sarrazin
Percy,Allaire
Courtland,Émond
Melville,Bérubé
Forrest,Marier
Fealty,Lagacé
Cinderella,Béland
Théophile,Lagrange
Vallis,Narcisse
Brie,Duhamel
René,Desforges
Wyatt,Sauriol
Pensee,Caya
Delmare,Chauvet
Bernard,Beaulé
Philippe,Beaulac
Bevis,Pelland
Troy,Ratté
Dominic,Larocque
Michel,Chauvet
Christabel,Coulombe
Erembourg,Rousseau
Mariette,Poissonnier
Bradamate,Laisné
Viollette,Gregoire
Marthe,Austin
Juliette,Batard
Avent,Petrie
Belle,Laboissonnière
Namo,Aucoin
Jeannine,Grenier
Corette,Artois
Nathalie,Longpré
Avice,Grondin
Fleur,Chauvin
Kerman,Couturier
Roslyn,Coulombe
Iven,Lesage
Nicolas,Guilmette
Cécile,Laboissonnière
Armina,Séguin
Aurore,Landry
Verney,Dastous
Noël,Primeau
Zacharie,Vaillancourt
Rosamonde,Labrie
Montague,Potvin
Aubin,Pelland
Yseult,Leclerc
Christian,Desrosiers
Amitee,Croquetaigne
Fortun,Daigneault
Thiery,Gaulin
Marsilius,Cantin
Eulalie,Desforges
Albertine,Racine
Philippine,Roy
Honoré,Lapointe
Odelette,Salois
Adorlee,Laboissonnière
Cheney,Lambert
Marthe,Houle
Théodore,Lacombe
Tempeste,Desforges
Huon,Ailleboust
Clémence,Clavette
Olivier,Rocher
Lirienne,Deschênes
Annot,Aubin
Satordi,Jodion
Demi,Duplessis
Aubert,Parenteau
Grosvenor,Hachée
Marine,Vachon
Mallory,Angélil
Hortense,Huot
Chantal,Lajoie
Belisarda,Gour
Patrick,Gladu
Armina,Gauvin
Marveille,Chevrette
Satordi,Belisle
Carine,Daigle
Arthur,Chalut
Ormazd,Laforest
Beaufort,Crête
Rule,Provencher
Delit,Ouellet
Marmion,Richer
Armand,Couture
Isabelle,Gilbert
Leala,Lizotte
Odo,Lamontagne
Odette,D'Aubigné
Astolpho,Grignon
Norris,Lebrun
Denise,"de Chateaub"
Brunella,Thibodeau
Mason,Ruest
Francis,Guernon
Thomas,L'Hiver
Damiane,"de Brisay"
Amedee,Paquin
Harbin,Asselin
Daisi,Lamarre
Vignette,Chesnay
Travers,Fluet
Turner,Ducharme
Zoé,Mailloux
Saber,Barrette
Guillaume,Beaudouin
Hortense,Beaudoin
Benoît,Guay
Raina,Hébert
Dorene,Trépanier
Leone,Tachel
Christian,Cuillerier
Armina,Veilleux
Mayhew,Devoe
Maureen,Drouin
Bradamate,Larivière
Théodore,Louis
Vaden,Chaussée
Ignace,Sansouci
Senior,Douffet
Roux,Fortin
Aceline,Huot
Gano,Provencher
Benoît,Lavoie
Evrard,Longpré
Nicole,Chabot
Gaspar,Lebel
Claude,Guernon
Frontino,Joly
Toussaint,Laderoute
Parnella,Guernon
Ormazd,Bourdette
Fiacre,Louineaux
Javier,Brian
Ernest,Paquet
Lucille,Daoust
Esperanza,Duval
Ganelon,Mousseau
Magnolia,Flamand
Loring,Senneville
Iven,Parrot
Agrican,Bellefeuille
Felicienne,Lamontagne
Vedette,Béland
Jeoffroi,Thibodeau
Eugenia,Collin
Philip,Gladu
Blanche,Gauvin
Henry,Chartier
Arridano,David
Beltane,Étoile
Aleron,Jomphe
Danielle,Mercier
Ferrau,Lavallée
Étienne,Dodier
Hélène,Chevrette
Aloin,Bienvenue
Antoine,Petit
Thérèse,Ricard
Linette,Neufville
Cloridan,Chaussée
Fitz,Dionne
Roland,Desruisseaux
Burnell,Chandonnet
Perrin,Lajeunesse
Gilbert,Rouze
Frédéric,Gaudreau
Rémy,Varieur
Valentine,Voisine
Pascaline,Girard
Jeanne,Chandonnet
Romain,Chauvin
Gauthier,Moïse
Adrien,Lang
Christien,Narcisse
Clarimunda,Cinq-Mars
Percy,Dupont
Fiacre,Monjeau
Channing,Bois
Methena,Couet
Mason,"Des Meaux"
Percy,Barjavel
Eugenia,Rodrigue
Barry,Jobin
Sargent,Asselin
Cammile,Batard
Rachelle,Pelland
Tyson,Lavoie
Édith,Deniger
Lucas,Bousquet
Galatee,Auger
Oliver,Michel
Anne,Beaujolie
Marthe,Gingras
Emmeline,Mercier
Evrard,Dufour
Raina,Monty
Gemma,Brousseau
Fauna,Dubé
Calandre,Lizotte
Felicien,Grignon
Sibyla,Rocheleau
Ansel,Vincent
Richard,Babin
Ferragus,Gladu
Ruby,Jomphe
Pascal,Tardif
Georges,Marcheterre
Jeannine,Couture
Alexandrie,Chrétien
Evrard,Tanguay
Astolpho,Bertrand
Dreux,Courtois
Bertrand,Goulet
Édouard,Cotuand
Virginie,"De La Vergne"
Raison,Dupont
Geoffrey,Lafontaine
Sydney,Labelle
Marveille,Gadbois
Roch,Houde
Joséphine,Talon
Chappell,Pirouet
Lucas,Duval
Didiane,Briard
Frédérique,Lazure
Léon,Gabriaux
Brier,Rochon
Magnolia,Vachon
Thiery,Beausoleil
Alacoque,Abril
Christiane,Blais
Elita,Cailot
Marsilius,Devoe
Sargent,Lamy
Marc,Bérard
Prunella,Brasseur
Paige,Leduc
Hélène,Joly
Romain,Begin
Bradamate,Duperré
Jean,Maheu
Jeanette,Gaillou
Geneviève,Ruais
Eglantine,Chouinard
Fitz,Faure
Denis,Laramée
Adrien,Louis
Oliver,Foucault
Felicienne,Quessy
Madeleine,Chalut
René,Coulombe
Noël,Bourassa
Campbell,Sacré
Serge,Dupuy
Hamilton,Laberge
Maurelle,Croteau
Fabrice,Dubé
Oliver,Gauthier
Mayhew,Bonnet
Alexandre,Landry
Orlene,Duhamel
Artus,Giroux
Arthur,Forest
Ray,Royer
Oriel,Josseaume
Evrard,Daoust
Verrill,Deserres
Jean,Roux
Sidney,Potvin
Henri,Jobin
Troy,Primeau
Tabor,Lauzier
Maryse,Ouellet
Artus,Chauvet
Alain,Cliche
Iva,Bilodeau
Royden,Norbert
Erembourg,Rivière
Marie,Sauvé
Renée,"de Launay"
Amaury,Guilmette
Jeoffroi,Guertin
Tilly,Étoile
Michel,Lapresse
Roland,Saurel
Alfred,Piedalue
Orlene,Quirion
Eugenia,Asselin
Hélène,Morin
Marlon,Tollmache
Aubert,Courtemanche
Pryor,Alexandre
Jacquenett,Lafond
Emmeline,Goulet
Channing,Faubert
Florence,Potvin
Laurette,Soucy
Viollette,Beaulac
Lothair,Paré
Evrard,Perreault
Christiane,Laberge
Merle,Mailhot
Baptiste,Echeverri
Gaspar,Richer
Alexandrin,Benjamin
Patience,Davignon
Martin,L'Angelier
Aurore,Courtemanche
Margaux,Caya
Marcelle,Truchon
Émile,Fortin
Roxanne,Marier
Laurette,Louineaux
Melville,Noël
Vernon,Fongemie
Simone,Boileau
Leala,Garcia
Fletcher,Marquis
Fleur,Echeverri
Virginie,Mainville
France,Rhéaume
Anne,Bilodeau
Laurene,Morneau
Royden,Drouin
Harriette,Brousse
Gabrielle,Sauvé
Trinette,Théberge
Alita,Goudreau
Hardouin,Boulé
Avenall,Bisson
Toussaint,Poirier
Gaspar,Paimboeuf
Clovis,Hétu
Eliot,Thivierge
Marlon,Chauvin
Christelle,Lazure
Arnou,Sauvé
Langley,Chartier
Pierrette,Sauvé
Russell,Aubé
Éric,Lanoie
Gaston,Garreau
Karlotta,Mathieu
Azura,Brasseur
Magnolia,Bérard
Franck,Cadieux
Medoro,Latourelle
Roxanne,Parrot
Honoré,Majory
Faye,Lebrun
Marc,Rossignol
Baptiste,Douffet
Christophe,Vertefeuille
Verney,Létourneau
Iven,Poisson
Amedee,Dostie
Brier,Reault
Rabican,Lamontagne
Xarles,Plouffe
Baptiste,Godin
Robinette,Daviau
Antoinette,Parenteau
Fanchon,Brisebois
Avice,Gervais
Claude,Bizier
Somerville,Chaloux
Luce,Leclair
Gustave,Panetier
Arnaude,Pariseau
Searlas,Perillard
Christien,Laramée
Morgana,Cotuand
Marcelle,Béland
Curtis,Dodier
Josette,Cadieux
Moore,Édouard
Timothée,Dupont
Éléonore,Josseaume
Honoré,Lemieux
Marthe,Aubé
Madelene,Lécuyer
Audrey,"Du Trieux"
Granville,Larocque
Gustave,Givry
Zara,Sylvain
Peppin,D'Aubigné
Roch,Favreau
Avril,Bordeleau
Ninette,LaGarde
Pensee,Gaillard
Iven,Duhamel
Aubrey,DuLin
Demi,Racine
Susanne,Lereau
Pénélope,Couturier
Maslin,Marquis
Brigliador,Étoile
Eulalie,Chabot
Timothée,Crête
Agrican,Cyr
Brier,Morneau
Philip,Vertefeuille
Joseph,Ricard
Julien,Duplessis
Holly,Masson
Théophile,Émond
Mirabelle,Ferland
Adrien,Savoie
Fleurette,Narcisse
Orson,Chnadonnet
Matilda,Déziel
Nicolette,Barrette
Dorothée,Bernier
Christelle,Raymond
Karlotta,Jodoin
Suzette,Berthiaume
Montague,Poissonnier
Bartlett,Allard
Langley,Mireault
Fifine,Fongemie
Peverell,Provencher
Monique,Lebrun
Faye,Gougeon
Blanche,Sauvé
Marc,Fluet
Kerman,Tremblay
Emmanuelle,Sarrazin
Jolie,Labrie
Fitz,Latourelle
Zacharie,Sylvain
Norris,Desjardins
D'Arcy,Marcheterre
Ignace,Carrière
Faye,Batard
Nicholas,Baron
Apolline,Guédry
Olivier,Alexandre
Pénélope,Deschênes
Dorothée,Audibert
Paige,Lafontaine
Gustave,Rouze
Nanna,Boulé
Yolette,Pitre
Merlin,Soucy
Bartlett,Beaulac
Trinette,Caouette
Liane,Lafond
Galatee,Bourgeois
Aiglentina,Bertrand
Satordi,Loiseau
Christophe,Crête
Ferragus,Marcheterre
Agathe,Massé
Christian,Fréchette
Brier,Paquet
Vivienne,Cinq-Mars
Charlot,Busque
Raymond,Charest
Desire,Rousseau
Talbot,Leclerc
Xarles,Bisson
Kari,Abril
Percy,Vadeboncoeur
Davet,Roux
Claude,Barjavel
Vaden,Labrie
Marmion,Paquet
Leverett,Douffet
Madelene,Leduc
Charlot,Allain
Warrane,Binet
Millard,Josseaume
Roslyn,Bourgeau
Avelaine,Gilbert
Aubert,Doucet
Laverne,Margand
Kari,Émond
Arno,Laisné
Mercer,Lafrenière
Aubrey,Duval
Agate,Berthiaume
Arridano,Grondin
Vincent,Pelletier
Suzette,Gagné
Fitz,Théberge
Valérie,Desaulniers
Adrien,Perillard
Fayme,Savoie
Aubrey,Bourget
Hardouin,Boisvert
Alain,Fresne
Oriel,Pelletier
Valiant,Bourque
Tilly,Audet
Ignace,Lagacé
Belle,Beaudouin
Jessamine,Tétrault
Somer,Salois
Geoffrey,Rodrigue
Somer,Parmentier
Natalie,Beaudry
Comforte,Duval
Arridano,Blanchard
Fleur,Daigle
Ogier,L'Anglais
Nicholas,Lussier
Leverett,Hétu
Constance,Monrency
Céline,Hétu
Céline,Giroux
Pryor,Archambault
Manville,Émond
Alice,Ruais
Christian,Dupéré
Benjamin,Lamour
Patrick,Verreau
Peverell,Devost
Fabrice,Chassé
Fifine,Sarrazin
Maurice,Chenard
Marshall,Monty
Henry,Majory
Frédérique,Robitaille
Latimer,Baron
Renée,Hervieux
Lance,Asselin
Evrard,Bernard
Bartlett,Gosselin
Michèle,Durepos
Mirabelle,Vernadeau
Caresse,Beaudouin
Evrard,Fouquet
Blanche,Parizeau
Charlotte,Marquis
Melusina,Sirois
Suzette,Houle
Laurence,Paquet
Adorlee,Laramée
Percy,Moquin
Medoro,Beaujolie
Astrid,Lang
Belisarda,Quessy
Sargent,Caisse
Gill,"de Brisay"
Marshall,Bois
Fabien,Trépanier
Mallory,Charlebois
Sophie,Drouin
Emmanuel,Houle
Aurélie,DeGrasse
Platt,Barrière
Audric,Forest
Martin,Lachance
Danielle,Coulombe
Sacripant,Despins
Ruby,Cantin
Fanette,Robert
Medoro,Croteau
Coralie,Flamand
Jeoffroi,Saurel
Gill,Chartré
Searlait,Grandpré
Hedvige,Couturier
Beltane,Plouffe
Orson,Bisson
Ophelia,Achin
Alphonse,Lazure
René,Leduc
Senior,Laforest
Alexandrin,Marseau
Comforte,Barrientos
Nadine,Lanteigne
Amedee,Aubé
Alacoque,Cliche
Luc,Gour
Hugues,Rousseau
Dexter,Baron
Maslin,Méthot
Tyson,Arpin
Valentine,Langlais
Odette,Dionne
Nathalie,Gervais
Delmare,Jolicoeur
Demi,Plouffe
Serge,Babin
Merle,Gaillou
Christiane,Sciverit
Armand,Devost
Nathalie,Moïse
Joanna,Fontaine
Christelle,Beaujolie
Astrid,Melanson
Laverne,Poulin
Soren,Levasseur
Ansel,Veilleux
Eglantine,Dupéré
Laverne,Pitre
Emmanuel,Cartier
Carole,Therrien
Agathe,LeBatelier
Aya,Lajeunesse
Vick,David
Karel,Lagueux
Talon,Guimond
Alaine,Parrot
Christien,Pinette
Antoine,Beaudoin
Bruce,Houde
Musette,Huard
Donat,Marchesseault
Avice,Beaujolie
Burrell,Marleau
Octave,Camus
Ignace,Lemaître
Alaine,Tremblay
Maurice,Berthiaume
Gabriel,Bélanger
Fletcher,Perreault
Gaspar,Rodrigue
Platt,Hervé
Belle,Vernadeau
Agramant,Belisle
Aiglentina,Batard
David,Lafond
Chapin,Sarrazin
Fletcher,Rochon
Aubert,Boncoeur
Durandana,Lebrun
Nouel,Legault
Aubrey,Dumoulin
Creissant,Étoile
Auguste,Gareau
Dexter,Laux
Bernard,Voisine
Gaetane,Thibault
Tristan,Couturier
Namo,Paquet
Eleanor,Beauchemin
Bradamate,Duplessis
Martin,LaGrande
Aubrey,Cyr
Quennel,Dupont
Zacharie,Sarrazin
Georges,Labrosse
Prewitt,Charest
Delmar,Desaulniers
Verrill,Grignon
Alphonsine,Lesage
Hardouin,Duplessis
Laetitia,Desnoyer
Jeannine,Laforge
Curtis,Sevier
Burnell,Desruisseaux
Odette,Chenard
Voleta,Breton
Alphonse,Dumoulin
Sabine,Desaulniers
Capucine,Émond
Fortun,Jetté
Edmee,Leclair
Scoville,Gaillou
Somer,Tanguay
Rachelle,Joly
Pansy,Labelle
Latimer,Marceau
Frédéric,Loiselle
Demi,Labonté
Bernard,Sauriol
Brice,Gauvin
Eleanor,Fréchette
Tempeste,Tétrault
Logistilla,Baron
Rosemarie,Bazin
Romaine,Lafrenière
Clémence,Lemelin
Peppin,Champagne
Montague,Mothé
Annot,Plaisance
Nathalie,Lanteigne
Constance,Legault
Lundy,Lamarre
Faustin,Gregoire
Orlene,Hétu
Donatien,Mailhot
Claude,Bellefeuille
Ansel,Lamothe
Avenall,Sansouci
Eliot,Benoit
Villette,Ferland
Cammile,Jolicoeur
Creissant,Trudeau
Romain,Pelletier
Hilaire,Bonami
Brice,Pépin
Emmanuel,Bourque
Trinette,Aubé
Aurore,Rocher
Chapin,Lanoie
Pryor,Larocque
Brunella,Gagnon
Fleur,Parenteau
Ray,Beaulac
Nanna,Forest
Anton,Bler
Somer,"de Chateaub"
Dorene,Busque
Danielle,L'Hiver
Agrican,Côté
Virginie,Beaulé
Laetitia,Vadnais
Alexandre,Langlais
Berangaria,Langlais
Bayard,Gingras
Alice,Ratté
Peppin,Roux
Methena,Bienvenue
Karel,Brunelle
Senapus,Marquis
Aubin,Duhamel
Amitee,Potvin
Claude,Blanchard
Lothair,Bourdette
Henri,Asselin
Claude,Salmons
Anastasie,Leduc
Daniel,Barteaux
Fabrice,Ailleboust
Lotye,Bourgouin
Burkett,Roy
Genevre,Villeneuve
Liane,Moreau
Eugenia,Grimard
Jacques,Lebrun
Marmion,Boucher
Florismart,Bernard
Fanchon,Joly
Bartlett,Thivierge
Cosette,Paquette
Sumner,Grignon
Gilles,David
Marie,Dupéré
Luc,Lacharité
Laure,Hétu
Claude,Labelle
Slainie,Lavoie
Jean,Authier
Mallory,Fortin
Michel,Baril
Florence,Lespérance
Delit,Bellefeuille
Medoro,Lalonde
Chapin,Chesnay
Marveille,Tougas
Guy,Viens
Satordi,Larivière
Christiane,Faubert
Gaetane,Coudert
Seymour,Barteaux
Archaimbau,Michaud
Alphonse,Faure
Carine,Pouliotte
Sylvie,Duranseau
Gaetan,Lachapelle
Audric,Louis
Marphisa,Brisette
Latimer,Lemelin
Aubrette,Racicot
Carolos,Poissonnier
Josephe,Riel
Madeleine,Raymond
Nicolette,Massé
Auguste,Jetté
Cinderella,Robert
Peverell,Lavallée
Karlotta,Gour
Aubert,Dufresne
Noémi,Blanchard
Tearlach,Bérubé
Mignonette,Lespérance
Verrill,Martin
Paige,Chaloux
Aimé,Blais
Denis,Plourde
Alphonse,Ouellet
Matthieu,Desforges
Manon,DuLin
Manon,Marchesseault
Pascaline,Caya
Martine,Chenard
Sylvie,Tanguay
Armina,Rivière
Tristan,Mathieu
Warrane,Parenteau
Clothilde,Brousseau
Georgette,Marier
Bernadette,Brousse
Garland,Chesnay
Océane,Ricard
Pensee,LaCaille
Pénélope,Cantin
Léon,Langlois
Garland,Gamache
Morgana,Denis
Aiglentina,Desforges
Tabor,Adler
Fifi,Brunault
Vedette,Bernier
William,Bérard
Claude,Bélanger
Loyal,Blondlot
Christian,Bonnet
Thérèse,Berthelette
Marc,Brian
Sennet,Cadieux
Ogier,Thériault
Melisande,Guédry
Sylvie,Crête
Roland,Gagné
Afrodille,Caron
Anne,Proulx
Lyle,Houle
Antoine,Busson
Harcourt,DeGrasse
Danielle,Trudeau
Sargent,Lamontagne
Nathalie,Daigneault
Brice,Gladu
Luc,Grimard
Rachelle,Couturier
Josephe,Fugère
Dielle,L'Hiver
Delmar,Bienvenue
Lucas,Pariseau
Ambra,Poirier
Leala,Giroux
Amarante,Francoeur
Juliette,Barrientos
Mavise,Davignon
Caroline,Quessy
Onfroi,St-Jean
Louis,Cotuand
Pinabel,Compagnon
Paul,Grondin
Fletcher,Aupry
Matilda,Thibault
Chandler,Pelchat
Ancelote,Bernier
Creissant,Brousseau
Trinette,Quirion
Brigitte,Bélanger
Ignace,Cyr
Nouel,Boivin
Nicolette,Couet
Cerise,Boileau
Blanchefle,Brisebois
Christian,Hachée
Onfroi,Busque
Carine,Charbonneau
Georges,Mathieu
Clementine,Lapresse
Olivier,Brian
Felicien,Lamontagne
Paien,Lapierre
Vallis,Mouet
Aurore,Perrault
Byron,Plouffe
Varden,Quirion
Fusberta,Saurel
Madeleine,Paquin
Gilbert,Boutot
Roxanne,Lagacé
Yseult,Trépanier
Chapin,Vachon
Roger,Pépin
Nicholas,Chouinard
Geoffrey,Quenneville
Beltane,Vadnais
Marsilius,Marcheterre
Fortun,Angélil
Stéphane,Lussier
Jesper,Gauvin
Pierpont,Lanoie
Aimé,Brousse
Julien,Chaloux
Brunella,Cliche
Musette,Tardif
Lyle,Dupuis
Leal,Franchet
Melodie,Barrientos
Pascaline,Labrie
Burkett,Rochon
Juliette,Desruisseaux
Honoré,Piedalue
Fantina,Parmentier
Mirabelle,Franchet
Joanna,Rodrigue
Landers,Chnadonnet
Raina,Tétrault
Faustin,Lanctot
Ernest,Picard
Iven,Paradis
Granville,Clément
Chantal,Gaillou
Nicolette,D'Aubigné
Bevis,Parent
Kari,Trottier
Vignette,Bazinet
Lothair,Rhéaume
Morgana,Potvin
Tyson,Pépin
Dalmace,Montminy
Guy,Paré
Pierre,Bossé
Etoile,Hervé
Neville,Chauvin
Montague,Truchon
Maslin,Bédard
Renée,Charrette
Paulette,Ailleboust
Laurette,Robillard
Philip,Ayot
Namo,Lampron
Laurence,Gregoire
Laurent,Hachée
Davet,Garcia
Clovis,Lambert
Gaston,Mireault
Pierrette,Josseaume
Peverell,Veronneau
Roger,Émond
Odo,Laforest
Fayette,Cailot
Clarimunda,Sciverit
Audric,René
Gaspar,Lamontagne
Christine,Gadbois
Sibyla,Coudert
Gaetan,Lussier
Germaine,Massé
Medoro,Therrien
Harriette,Favreau
Vincent,Pouchard
Colette,Royer
Timothée,Houle
Florismart,Lapresse
Jeanette,Lachance
Lirienne,Landry
Mavise,Ouellet
Russell,Gosselin
Mariette,Berie
Inès,Lebrun
Bartlett,Guimond
Carolos,Langlois
Felicienne,Beauchamps
Musette,Ruel
Pauline,Patry
"La Roux",Royer
Afrodille,Robillard
Arianne,Gaudreau
Russell,Perrault
Musette,Allaire
Vick,Pinette
Céline,Vernadeau
Nicholas,Covillon
Orson,Bolduc
Odette,Chauvin
Artus,Lemelin
Baptiste,Vadeboncoeur
Harcourt,Norbert
Thiery,Courtois
Melusina,Bolduc
Florus,Villeneuve
Ignace,Deserres
Babette,Roy
Alice,Tougas
Christabel,Leclerc
Hardouin,Benjamin
Victor,Turgeon
Galatee,Dagenais
Andrée,Lapointe
Orson,Desaulniers
Pryor,Drouin
Élise,Bolduc
Luc,Robitaille
Ray,Aupry
Suzette,Fréchette
Estelle,Beaulac
David,Chicoine
Norris,Mailloux
Pierre,Fournier
Constance,Rhéaume
Cammile,Loiselle
Constance,Sevier
Gill,Bonsaint
Bevis,LaCaille
Quincy,Paiement
Franck,Guay
Ancelina,Rhéaume
Aurélie,Brasseur
Evrard,Rhéaume
Arnaud,LeBatelier
Élodie,Brasseur
Marveille,Ruest
Demi,Monrency
Verrill,Garcia
Jacqueline,Tollmache
Harriette,Davignon
Clarimunda,Lacroix
Lundy,LaGarde
Audrey,Salmons
Joséphine,Daviau
Laurene,Bordeaux
Dorene,Vertefeuille
Dexter,Henrichon
Royce,Rivière
Elita,Giguère
Gano,Aubé
Jeanne,Dupéré
Somerville,Houde
Hugues,Richard
Patience,Jolicoeur
Gabrielle,Begin
Raison,Brasseur
Cendrillon,Labossière
